_id,id,time_collected,priority,sat,event,ignition,motion,gpsStatus,batteryLevel,idle,power,operator,distance,totalDistance,battery,hours,idleHours,geofenceIds,originalName,deviceId,type,protocol,serverTime,deviceTime,fixTime,outdated,valid,latitude,longitude,altitude,speed,course,address,accuracy,network,ignitionStateChange,speedLimit,axisX,axisY,axisZ,alarm,io260,time,year,month,day,hour,adjusted_latitude,adjusted_longitude
660c3e347b4d04f00ac12c73,464889428,2024-02-26_08.42.54.521,0,17,0,True,True,1,92,False,13.98,23430,1247.13,12228288.02,4.019,337141980,39006000.0,,,4481,,teltonika,2024-02-26T08:37:14.452+00:00,2024-02-26T08:36:53.000+00:00,2024-02-26T08:36:53.000+00:00,False,True,51.893025,-0.4885449,127,4.859613,133,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:42:54.521,2024,2,26,8,51.9,-0.5
660c3e347b4d04f00ac12ca3,464889570,2024-02-26_08.43.11.906,0,17,0,True,True,1,93,False,14.02,23430,1277.17,12228318.06,4.019,337148980,39006000.0,,,4481,,teltonika,2024-02-26T08:37:34.604+00:00,2024-02-26T08:37:00.000+00:00,2024-02-26T08:37:00.000+00:00,False,True,51.89286,-0.4881983,126,12.958968,125,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:43:11.906,2024,2,26,8,51.9,-0.5
660c3e347b4d04f00ac12ccb,464889734,2024-02-26_08.43.32.405,0,16,0,True,True,1,92,False,14.007,23430,1586.35,12228627.24,4.019,337196980,39006000.0,,,4481,,teltonika,2024-02-26T08:38:15.060+00:00,2024-02-26T08:37:48.000+00:00,2024-02-26T08:37:48.000+00:00,False,True,51.8911633,-0.4846316,135,16.738667,180,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:43:32.405,2024,2,26,8,51.9,-0.5
660c3e357b4d04f00ac12d3f,464889981,2024-02-26_08.44.08.217,0,16,0,True,True,1,92,False,14.009,23430,1840.0,12228880.89,4.019,337225980,39006000.0,,,4481,,teltonika,2024-02-26T08:38:52.352+00:00,2024-02-26T08:38:17.000+00:00,2024-02-26T08:38:17.000+00:00,False,True,51.88834,-0.4836,145,24.838022,150,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:44:08.217,2024,2,26,8,51.9,-0.5
660c3e357b4d04f00ac12d43,464890071,2024-02-26_08.44.12.649,0,15,0,True,True,1,92,False,14.04,23430,1855.08,12229177.86,4.019,337251980,39006000.0,,,4481,,teltonika,2024-02-26T08:39:12.000+00:00,2024-02-26T08:38:43.000+00:00,2024-02-26T08:38:43.000+00:00,False,True,51.8879483,-0.4785033,150,32.937377,95,,0,,1708935325000.0,43.4488,,,,,,2024-02-26 08:44:12.649,2024,2,26,8,51.9,-0.5
660c3e357b4d04f00ac12d6b,464890149,2024-02-26_08.44.28.152,0,16,0,True,True,1,92,False,14.044,23430,2326.66,12229649.44,4.019,337295980,39006000.0,,,4481,,teltonika,2024-02-26T08:39:53.655+00:00,2024-02-26T08:39:27.000+00:00,2024-02-26T08:39:27.000+00:00,False,True,51.8874566,-0.470785,153,24.298065,91,,0,,1708935325000.0,43.4488,,,,,,2024-02-26 08:44:28.152,2024,2,26,8,51.9,-0.5
660c3e357b4d04f00ac12db3,464890197,2024-02-26_08.44.46.326,0,16,0,True,True,1,92,False,14.002,23430,2422.86,12229745.64,4.019,337302980,39006000.0,,,4481,,teltonika,2024-02-26T08:40:14.727+00:00,2024-02-26T08:39:34.000+00:00,2024-02-26T08:39:34.000+00:00,False,True,51.887555,-0.4690833,147,32.397420000000004,79,,0,,1708935325000.0,43.4488,,,,,,2024-02-26 08:44:46.326,2024,2,26,8,51.9,-0.5
660c3e357b4d04f00ac12db7,464890241,2024-02-26_08.44.47.908,0,13,0,True,True,1,92,False,14.064,23430,3068.52,12230391.3,4.019,337342980,39006000.0,,,4481,,teltonika,2024-02-26T08:40:37.258+00:00,2024-02-26T08:40:14.000+00:00,2024-02-26T08:40:14.000+00:00,False,True,51.8877983,-0.4585183,135,24.298065,104,,0,,1708935325000.0,34.75904,,,,,,2024-02-26 08:44:47.908,2024,2,26,8,51.9,-0.5
660c3e357b4d04f00ac12e13,464890448,2024-02-26_08.45.11.200,0,14,0,True,True,1,92,False,14.079,23430,3134.07,12230702.31,4.019,337390980,39006000.0,,,4481,,teltonika,2024-02-26T08:41:35.253+00:00,2024-02-26T08:41:02.000+00:00,2024-02-26T08:41:02.000+00:00,False,True,51.8876,-0.45386,140,32.397420000000004,92,,0,,1708935325000.0,34.75904,,,,,,2024-02-26 08:45:11.200,2024,2,26,8,51.9,-0.5
660c3e357b4d04f00ac12e73,464890743,2024-02-26_08.45.44.881,0,17,0,True,True,1,92,False,14.051,23430,4028.14,12231708.37,4.019,337449980,39006000.0,,,4481,,teltonika,2024-02-26T08:42:12.316+00:00,2024-02-26T08:42:01.000+00:00,2024-02-26T08:42:01.000+00:00,False,True,51.8855116,-0.4396216,119,32.397420000000004,110,,0,,1708935325000.0,34.75904,,,,,,2024-02-26 08:45:44.881,2024,2,26,8,51.9,-0.4
660c3e357b4d04f00ac12eb3,464891157,2024-02-26_08.46.07.113,0,11,0,True,True,1,92,False,14.055,23430,4208.92,12232526.98,4.019,337499980,39006000.0,,,4481,,teltonika,2024-02-26T08:43:11.926+00:00,2024-02-26T08:42:51.000+00:00,2024-02-26T08:42:51.000+00:00,False,True,51.88288,-0.4291116,112,15.118796,116,,0,,1708935325000.0,34.75904,,,,,,2024-02-26 08:46:07.113,2024,2,26,8,51.9,-0.4
660c3e357b4d04f00ac12edf,464891239,2024-02-26_08.46.26.801,0,13,0,True,True,1,92,False,14.046,23430,3996.24,12232623.48,4.019,337521980,39006000.0,,,4481,,teltonika,2024-02-26T08:43:31.070+00:00,2024-02-26T08:43:13.000+00:00,2024-02-26T08:43:13.000+00:00,False,True,51.8826666,-0.4281216,114,14.578839,106,,0,,1708935325000.0,34.75904,,,,,,2024-02-26 08:46:26.801,2024,2,26,8,51.9,-0.4
660c3e357b4d04f00ac12f13,464891464,2024-02-26_08.46.44.043,0,16,0,True,True,1,92,False,14.058,23430,4206.28,12232833.52,4.019,337545980,39006000.0,,,4481,,teltonika,2024-02-26T08:43:50.575+00:00,2024-02-26T08:43:37.000+00:00,2024-02-26T08:43:37.000+00:00,False,True,51.8821283,-0.4251883,109,5.939527,107,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:46:44.043,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac12f57,464891521,2024-02-26_08.47.03.013,0,16,0,True,True,1,93,False,14.084,23430,3731.21,12232909.07,4.019,337552980,39006000.0,,,4481,,teltonika,2024-02-26T08:44:09.865+00:00,2024-02-26T08:43:44.000+00:00,2024-02-26T08:43:44.000+00:00,False,True,51.8821583,-0.4250166,105,5.399570000000001,72,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:47:03.013,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac12f7f,464891640,2024-02-26_08.47.21.824,0,17,0,True,True,1,92,False,14.076,23430,3311.19,12232960.63,4.019,337571980,39006000.0,,,4481,,teltonika,2024-02-26T08:44:28.752+00:00,2024-02-26T08:44:03.000+00:00,2024-02-26T08:44:03.000+00:00,False,True,51.881815,-0.42347,100,13.498925,159,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:47:21.824,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac12fb7,464891813,2024-02-26_08.47.39.077,0,16,0,True,True,1,92,False,14.038,23430,2637.84,12233029.14,4.019,337623980,39006000.0,,,4481,,teltonika,2024-02-26T08:45:05.372+00:00,2024-02-26T08:44:55.000+00:00,2024-02-26T08:44:55.000+00:00,False,True,51.8802966,-0.4221033,123,4.859613,72,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:47:39.077,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac12feb,464891886,2024-02-26_08.47.58.321,0,17,0,True,True,1,91,False,13.992,23430,2334.63,12233036.94,4.019,337627980,39006000.0,,,4481,,teltonika,2024-02-26T08:45:24.127+00:00,2024-02-26T08:44:59.000+00:00,2024-02-26T08:44:59.000+00:00,False,True,51.8803916,-0.4219533,123,8.639312,41,,0,,1708935325000.0,,,,,,,2024-02-26 08:47:58.321,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac1304f,464892185,2024-02-26_08.48.34.243,0,15,0,True,True,1,92,False,14.032,23430,1405.9,12233114.27,4.019,337671980,39006000.0,,,4481,,teltonika,2024-02-26T08:46:04.285+00:00,2024-02-26T08:45:43.000+00:00,2024-02-26T08:45:43.000+00:00,False,True,51.8819083,-0.4200116,103,0.0,11,,0,,1708935325000.0,,,,,,,2024-02-26 08:48:34.243,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac1305b,464892417,2024-02-26_08.48.36.602,0,15,0,True,True,1,92,False,13.967,23430,630.96,12233254.44,4.019,337692980,39006000.0,,,4481,,teltonika,2024-02-26T08:46:23.947+00:00,2024-02-26T08:46:04.000+00:00,2024-02-26T08:46:04.000+00:00,False,True,51.8821916,-0.4189716,107,5.939527,354,,0,,1708935325000.0,,,,,,,2024-02-26 08:48:36.602,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac1308f,464892665,2024-02-26_08.48.57.044,0,13,0,True,True,1,92,False,13.988,23430,367.33,12233276.4,4.019,337731980,39006000.0,,,4481,,teltonika,2024-02-26T08:47:01.844+00:00,2024-02-26T08:46:43.000+00:00,2024-02-26T08:46:43.000+00:00,False,True,51.8831733,-0.41993,111,15.118796,297,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:48:57.044,2024,2,26,8,51.9,-0.4
660c3e367b4d04f00ac130cb,464892754,2024-02-26_08.49.13.852,0,14,0,True,True,1,92,False,14.058,23430,289.47,12233250.1,4.019,337744980,39006000.0,,,4481,,teltonika,2024-02-26T08:47:20.607+00:00,2024-02-26T08:46:56.000+00:00,2024-02-26T08:46:56.000+00:00,False,True,51.8837849,-0.42072,110,14.578839,0,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:49:13.852,2024,2,26,8,51.9,-0.4
660c3e377b4d04f00ac1310f,464892988,2024-02-26_08.49.31.363,0,14,0,True,True,1,92,False,14.066,23430,563.06,12233592.2,4.019,337760980,39006000.0,,,4481,,teltonika,2024-02-26T08:47:39.261+00:00,2024-02-26T08:47:12.000+00:00,2024-02-26T08:47:12.000+00:00,False,True,51.8852966,-0.420865,105,23.218151,350,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:49:31.363,2024,2,26,8,51.9,-0.4
660c3e377b4d04f00ac13117,464893264,2024-02-26_08.49.35.928,0,13,0,True,True,1,92,False,14.062,23430,718.35,12233755.29,4.019,337777980,39006000.0,,,4481,,teltonika,2024-02-26T08:47:57.441+00:00,2024-02-26T08:47:29.000+00:00,2024-02-26T08:47:29.000+00:00,False,True,51.8868249,-0.4211366,105,2.6997850000000003,332,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:49:35.928,2024,2,26,8,51.9,-0.4
660c3e377b4d04f00ac13143,464893405,2024-02-26_08.49.51.309,0,13,0,True,True,1,92,False,14.014,23430,731.76,12233768.7,4.019,337804980,39006000.0,,,4481,,teltonika,2024-02-26T08:48:16.556+00:00,2024-02-26T08:47:56.000+00:00,2024-02-26T08:47:56.000+00:00,False,True,51.8869533,-0.421315,106,7.559398,284,,0,,1708935325000.0,26.06928,,,,,,2024-02-26 08:49:51.309,2024,2,26,8,51.9,-0.4
660c3e377b4d04f00ac13147,464893530,2024-02-26_08.49.54.938,0,14,0,True,True,1,92,False,14.018,23430,566.84,12233681.11,4.019,337806980,39006000.0,,,4481,,teltonika,2024-02-26T08:48:35.430+00:00,2024-02-26T08:47:58.000+00:00,2024-02-26T08:47:58.000+00:00,False,True,51.8869183,-0.4214866,106,11.339097,248,,0,,1708935325000.0,,,,,,,2024-02-26 08:49:54.938,2024,2,26,8,51.9,-0.4
660c3e377b4d04f00ac1317f,464893610,2024-02-26_08.50.11.659,0,16,0,True,True,1,93,False,14.049,23430,520.4,12233766.46,4.019,337831980,39006000.0,,,4481,,teltonika,2024-02-26T08:48:54.095+00:00,2024-02-26T08:48:23.000+00:00,2024-02-26T08:48:23.000+00:00,False,True,51.8862983,-0.4236783,111,2.159828,252,,0,,1708935325000.0,,,,,,,2024-02-26 08:50:11.659,2024,2,26,8,51.9,-0.4
660c3e377b4d04f00ac1323f,464894304,2024-02-26_08.51.10.761,1,16,240,True,True,1,92,False,14.027,23430,1.5,12233767.96,4.019,337927980,39006000.0,,,4481,,teltonika,2024-02-26T08:50:11.668+00:00,2024-02-26T08:49:59.000+00:00,2024-02-26T08:49:59.000+00:00,False,True,51.8863,-0.4236566,112,0.0,71,,0,,1708935325000.0,,,,,,,2024-02-26 08:51:10.761,2024,2,26,8,51.9,-0.4
660c3e377b4d04f00ac13293,464894848,2024-02-26_08.51.49.172,0,14,253,True,True,1,93,False,13.99,23430,104.14,12233918.3,4.019,337945980,39006000.0,,,4481,,teltonika,2024-02-26T08:50:30.531+00:00,2024-02-26T08:50:17.000+00:00,2024-02-26T08:50:17.000+00:00,False,True,51.8858366,-0.4249733,110,3.239742,194,"Waldeck Road, Bury Park, Borough of Luton, LU3 1AB GB",0,,1708935325000.0,17.37952,,,,hardBraking,3500.0,2024-02-26 08:51:49.172,2024,2,26,8,51.9,-0.4
660c3e387b4d04f00ac1339f,464896241,2024-02-26_08.53.42.394,0,14,0,True,True,1,92,False,14.016,23430,22.33,12233940.63,4.019,338065980,39006000.0,,,4481,,teltonika,2024-02-26T08:52:23.583+00:00,2024-02-26T08:52:17.000+00:00,2024-02-26T08:52:17.000+00:00,False,True,51.885665,-0.424805,111,0.0,155,,0,,1708935325000.0,,,,,,,2024-02-26 08:53:42.394,2024,2,26,8,51.9,-0.4
660c3ec37b4d04f00ac25049,465267023,2024-02-26_16.05.37.188,1,6,240,False,True,1,95,False,11.944,23415,0.0,1647624.83,4.082,180139000,,,,4479,,teltonika,2024-02-26T16:05:36.029+00:00,2024-02-26T16:05:28.000+00:00,2024-02-26T16:05:28.000+00:00,False,True,51.3648199,-0.6905866,68,0.0,198,,0,,1708933599000.0,43.4488,-66.0,16.0,14.0,,,2024-02-26 16:05:37.188,2024,2,26,16,51.4,-0.7
660c3ec37b4d04f00ac25051,465267067,2024-02-26_16.05.39.657,0,7,0,False,True,1,94,False,11.431,23415,18.14,1647642.97,4.082,180139000,,,,4479,,teltonika,2024-02-26T16:05:38.789+00:00,2024-02-26T16:05:33.000+00:00,2024-02-26T16:05:33.000+00:00,False,True,51.364895,-0.690355,68,3.239742,74,,0,,1708933599000.0,43.4488,-63.0,12.0,16.0,,,2024-02-26 16:05:39.657,2024,2,26,16,51.4,-0.7
660c3ec37b4d04f00ac25065,465267217,2024-02-26_16.05.48.496,1,5,239,True,True,1,95,False,14.426,23415,4.6,1647647.57,4.082,180139000,,,,4479,,teltonika,2024-02-26T16:05:46.247+00:00,2024-02-26T16:05:43.000+00:00,2024-02-26T16:05:43.000+00:00,False,True,51.36488,-0.6902933,71,3.239742,216,,0,,1708963543000.0,43.4488,-61.0,-43.0,35.0,,,2024-02-26 16:05:48.496,2024,2,26,16,51.4,-0.7
660c3ec37b4d04f00ac25081,465267360,2024-02-26_16.05.59.123,0,7,0,True,True,1,95,False,14.654,23415,11.5,1647659.07,4.082,180149000,,,,4479,,teltonika,2024-02-26T16:05:55.516+00:00,2024-02-26T16:05:53.000+00:00,2024-02-26T16:05:53.000+00:00,False,True,51.3647833,-0.6903516,66,3.779699,185,,0,,1708963543000.0,,-8.0,117.0,39.0,,,2024-02-26 16:05:59.123,2024,2,26,16,51.4,-0.7
660c3ec37b4d04f00ac25089,465267507,2024-02-26_16.06.03.145,0,7,0,True,True,1,94,False,14.672,23415,19.75,1647678.82,4.082,180157000,,,,4479,,teltonika,2024-02-26T16:06:02.458+00:00,2024-02-26T16:06:01.000+00:00,2024-02-26T16:06:01.000+00:00,False,True,51.3649083,-0.6905533,58,3.779699,222,,0,,1708963543000.0,43.4488,-78.0,21.0,58.0,,,2024-02-26 16:06:03.145,2024,2,26,16,51.4,-0.7
660c3ec37b4d04f00ac25099,465267627,2024-02-26_16.06.11.645,0,6,0,True,True,1,95,False,14.767,23415,25.2,1647704.02,4.082,180162000,,,,4479,,teltonika,2024-02-26T16:06:08.090+00:00,2024-02-26T16:06:06.000+00:00,2024-02-26T16:06:06.000+00:00,False,True,51.36471,-0.6907283,57,12.419011,207,,0,,1708963543000.0,34.75904,-38.0,-128.0,0.0,,,2024-02-26 16:06:11.645,2024,2,26,16,51.4,-0.7
660c3ec37b4d04f00ac250b1,465267759,2024-02-26_16.06.16.555,0,6,0,True,True,1,95,False,14.761,23415,90.32,1647794.34,4.082,180169000,,,,4479,,teltonika,2024-02-26T16:06:14.876+00:00,2024-02-26T16:06:13.000+00:00,2024-02-26T16:06:13.000+00:00,False,True,51.3639433,-0.6911533,54,24.298065,194,,0,,1708963543000.0,34.75904,-222.0,43.0,27.0,,,2024-02-26 16:06:16.555,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25105,465268320,2024-02-26_16.06.44.169,0,4,0,True,True,1,95,False,14.792,23415,324.11,1648118.45,4.082,180194000,,,,4479,,teltonika,2024-02-26T16:06:40.834+00:00,2024-02-26T16:06:38.000+00:00,2024-02-26T16:06:38.000+00:00,False,True,51.3617249,-0.6941733,41,32.397420000000004,219,,0,,1708963543000.0,34.75904,-61.0,-39.0,26.0,,,2024-02-26 16:06:44.169,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25125,465268505,2024-02-26_16.06.53.402,0,7,0,True,True,1,95,False,14.793,23415,130.9,1648249.35,4.082,180205000,,,,4479,,teltonika,2024-02-26T16:06:52.104+00:00,2024-02-26T16:06:49.000+00:00,2024-02-26T16:06:49.000+00:00,False,True,51.3606383,-0.6948933,37,15.658753,204,,0,,1708963543000.0,34.75904,-134.0,103.0,18.0,,,2024-02-26 16:06:53.402,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25131,465268557,2024-02-26_16.06.57.755,0,8,0,True,True,1,94,False,14.772,23415,12.86,1648262.21,4.082,180208000,,,,4479,,teltonika,2024-02-26T16:06:53.797+00:00,2024-02-26T16:06:52.000+00:00,2024-02-26T16:06:52.000+00:00,False,True,51.3606366,-0.6947083,39,5.939527,190,,0,,1708963543000.0,34.75904,-59.0,53.0,11.0,,,2024-02-26 16:06:57.755,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25169,465269033,2024-02-26_16.07.20.387,0,8,0,True,True,1,94,False,14.854,23415,18.88,1648281.09,4.082,180232000,,,,4479,,teltonika,2024-02-26T16:07:17.918+00:00,2024-02-26T16:07:16.000+00:00,2024-02-26T16:07:16.000+00:00,False,True,51.360485,-0.6945866,33,3.779699,225,,0,,1708963543000.0,17.37952,-47.0,3.0,8.0,,,2024-02-26 16:07:20.387,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac251a1,465269401,2024-02-26_16.07.40.105,0,8,0,True,True,1,95,False,14.848,23415,9.35,1648290.44,4.082,180249000,,,,4479,,teltonika,2024-02-26T16:07:36.055+00:00,2024-02-26T16:07:33.000+00:00,2024-02-26T16:07:33.000+00:00,False,True,51.3604066,-0.694635,28,3.239742,179,,0,,1708963543000.0,17.37952,-136.0,-165.0,7.0,,,2024-02-26 16:07:40.105,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac251e5,465269850,2024-02-26_16.08.02.182,0,8,0,True,True,1,95,False,14.912,23415,57.49,1648347.93,4.082,180274000,,,,4479,,teltonika,2024-02-26T16:08:00.200+00:00,2024-02-26T16:07:58.000+00:00,2024-02-26T16:07:58.000+00:00,False,True,51.3599133,-0.6948799,27,6.479484,216,,0,,1708963543000.0,34.75904,-119.0,-63.0,9.0,,,2024-02-26 16:08:02.182,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25235,465270341,2024-02-26_16.08.30.730,0,7,0,True,True,1,95,False,14.912,23415,122.44,1648470.37,4.082,180296000,,,,4479,,teltonika,2024-02-26T16:08:22.580+00:00,2024-02-26T16:08:20.000+00:00,2024-02-26T16:08:20.000+00:00,False,True,51.35901,-0.695885,30,14.578839,214,,0,,1708963543000.0,34.75904,-145.0,-65.0,23.0,,,2024-02-26 16:08:30.730,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25251,465270481,2024-02-26_16.08.37.002,0,7,0,True,True,1,95,False,14.923,23415,57.85,1648528.22,4.082,180307000,,,,4479,,teltonika,2024-02-26T16:08:34.221+00:00,2024-02-26T16:08:31.000+00:00,2024-02-26T16:08:31.000+00:00,False,True,51.3585833,-0.69636,35,6.479484,219,,0,,1708963543000.0,34.75904,-143.0,-27.0,63.0,,,2024-02-26 16:08:37.002,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25285,465270782,2024-02-26_16.08.51.885,0,4,0,True,True,1,95,False,14.916,23415,77.95,1648606.17,4.082,180322000,,,,4479,,teltonika,2024-02-26T16:08:49.135+00:00,2024-02-26T16:08:46.000+00:00,2024-02-26T16:08:46.000+00:00,False,True,51.3580083,-0.697,34,5.939527,218,,0,,1708963543000.0,34.75904,-112.0,21.0,33.0,,,2024-02-26 16:08:51.885,2024,2,26,16,51.4,-0.7
660c3ec47b4d04f00ac25291,465270886,2024-02-26_16.08.58.426,0,4,0,True,True,1,94,False,14.837,23415,15.24,1648621.41,4.082,180327000,,,,4479,,teltonika,2024-02-26T16:08:53.634+00:00,2024-02-26T16:08:51.000+00:00,2024-02-26T16:08:51.000+00:00,False,True,51.3578716,-0.6969883,32,3.779699,195,,0,,1708963543000.0,34.75904,-77.0,37.0,-2.0,,,2024-02-26 16:08:58.426,2024,2,26,16,51.4,-0.7
660c3ec57b4d04f00ac252d1,465271372,2024-02-26_16.09.17.305,0,6,0,True,True,1,94,False,14.883,23415,83.24,1648704.65,4.082,180349000,,,,4479,,teltonika,2024-02-26T16:09:15.981+00:00,2024-02-26T16:09:13.000+00:00,2024-02-26T16:09:13.000+00:00,False,True,51.3572449,-0.6976416,39,3.779699,225,,0,,1708963543000.0,34.75904,-69.0,-20.0,19.0,,,2024-02-26 16:09:17.305,2024,2,26,16,51.4,-0.7
660c3ec57b4d04f00ac25325,465272061,2024-02-26_16.09.47.109,0,7,0,True,True,1,94,False,14.894,23415,78.24,1648782.89,4.082,180378000,,,,4479,,teltonika,2024-02-26T16:09:45.114+00:00,2024-02-26T16:09:42.000+00:00,2024-02-26T16:09:42.000+00:00,False,True,51.3567199,-0.69839,47,12.958968,220,,0,,1708963543000.0,34.75904,-138.0,-100.0,18.0,,,2024-02-26 16:09:47.109,2024,2,26,16,51.4,-0.7
660c3ec57b4d04f00ac25331,465272175,2024-02-26_16.09.52.635,0,7,0,True,True,1,94,False,14.865,23415,49.8,1648832.69,4.082,180383000,,,,4479,,teltonika,2024-02-26T16:09:50.240+00:00,2024-02-26T16:09:47.000+00:00,2024-02-26T16:09:47.000+00:00,False,True,51.3563916,-0.6988766,51,21.058323,222,,0,,1708963543000.0,34.75904,-298.0,-120.0,100.0,,,2024-02-26 16:09:52.635,2024,2,26,16,51.4,-0.7
660c3ec57b4d04f00ac253b5,465272862,2024-02-26_16.10.27.704,0,6,0,True,True,1,94,False,14.92,23415,466.2,1649298.89,4.082,180417000,,,,4479,,teltonika,2024-02-26T16:10:24.195+00:00,2024-02-26T16:10:21.000+00:00,2024-02-26T16:10:21.000+00:00,False,True,51.3534416,-0.7036366,59,30.777549,232,,0,,1708963543000.0,34.75904,-65.0,-21.0,15.0,,,2024-02-26 16:10:27.704,2024,2,26,16,51.4,-0.7
660c3ec57b4d04f00ac25441,465273822,2024-02-26_16.11.13.046,0,6,0,True,True,1,94,False,14.883,23415,768.62,1650067.51,4.082,180463000,,,,4479,,teltonika,2024-02-26T16:11:11.520+00:00,2024-02-26T16:11:07.000+00:00,2024-02-26T16:11:07.000+00:00,False,True,51.3493883,-0.7125866,71,19.438452,229,,0,,1708963543000.0,26.06928,-104.0,126.0,86.0,,,2024-02-26 16:11:13.046,2024,2,26,16,51.3,-0.7
